lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.611416,-70.705406,-33.61030556,-70.70419444,3,720,0.1667686457032405,0.0006691698576155248,0.0021351046794377557
-33.61030556,-70.70419444,-33.611416,-70.705406,3,500,0.1667686457032405,0.00046470129001078105,0.0014827115829428859
-33.448898,-70.652397,-33.447539,-70.651178,4,460,0.18858815701388068,0.0004275251868099186,0.0011594495135353127
-33.4022556,-70.5778,-33.4035611111,-70.5791694444,4,480,0.192860726330873,0.00044611323841034983,0.0012098603619498916
-33.404861,-70.567,-33.4067,-70.5662,4,460,0.2171186052450291,0.0004275251868099186,0.0011594495135353127
-33.413937,-70.652961,-33.414,-70.65553,4,700,0.23905602777667292,0.0006505818060150935,0.0017643796945102587
-33.4202,-70.609802,-33.422401,-70.609352,4,480,0.247679039765435,0.00044611323841034983,0.0012098603619498916
-33.42942,-70.64539,-33.428677,-70.642776,4,520,0.2566854605950191,0.00048328934161121233,0.0013106820587790492
-33.428677,-70.642776,-33.42942,-70.64539,4,820,0.2566854605950191,0.000762110115617681,0.0020668447849977317
-33.447884,-70.645272,-33.449436,-70.647504,4,880,0.26962506155889326,0.0008178742704189747,0.002218077330241468
-33.45829,-70.706787,-33.455774,-70.70637,4,540,0.28173618412167284,0.0005018773932116435,0.001361092907193628
-33.3997,-70.57774,-33.4022556,-70.5778,4,760,0.28350067252375755,0.0007063459608163872,0.001915612239753995
-33.4022556,-70.5778,-33.3997,-70.57774,4,600,0.28350067252375755,0.0005576415480129373,0.0015123254524373646
-33.454881,-70.626636,-33.457394,-70.625793,4,1600,0.28953250647157003,0.0014870441280344993,0.004032867873166306
-33.457394,-70.625793,-33.454881,-70.626636,4,1480,0.28953250647157003,0.001375515818431912,0.0037304027826788326
-33.4089,-70.56791,-33.4067,-70.5662,4,720,0.2912743845307596,0.0006691698576155248,0.0018147905429248374
-33.433998,-70.6773,-33.43370833,-70.6741027778,4,600,0.29905059287641256,0.0005576415480129373,0.0015123254524373646
-33.43370833,-70.6741027778,-33.433998,-70.6773,4,500,0.29905059287641256,0.00046470129001078105,0.0012602712103644705
-33.45112,-70.65425,-33.448898,-70.652397,4,540,0.3006963687113841,0.0005018773932116435,0.001361092907193628
-33.446815,-70.639649,-33.44601,-70.642765,2,660,0.3031703408588719,0.000613405702814231,0.0024933887419720437
-33.44601,-70.642765,-33.446815,-70.639649,4,560,0.3031703408588719,0.0005204654448120748,0.0014115037556082068
-33.446815,-70.639649,-33.44601,-70.642765,4,760,0.3031703408588719,0.0007063459608163872,0.001915612239753995
-33.44601,-70.642765,-33.446815,-70.639649,2,660,0.3031703408588719,0.000613405702814231,0.0024933887419720437
-33.416626,-70.534042,-33.419417,-70.534028,4,520,0.3095579040153718,0.00048328934161121233,0.0013106820587790492
-33.454,-70.59581,-33.4556333,-70.5930528,4,660,0.31388901064269664,0.000613405702814231,0.001663557997681101
-33.446135,-70.653543,-33.448898,-70.652397,4,600,0.32444708301181496,0.0005576415480129373,0.0015123254524373646
-33.448898,-70.652397,-33.446135,-70.653543,4,720,0.32444708301181496,0.0006691698576155248,0.0018147905429248374
-33.4136139,-70.6112861,-33.415394,-70.608292,4,500,0.34137718012217777,0.00046470129001078105,0.0012602712103644705
-33.415501,-70.586792,-33.414636,-70.583264,4,560,0.34188742282413814,0.0005204654448120748,0.0014115037556082068
-33.451173,-70.666031,-33.4488,-70.6684,4,640,0.34320003116251785,0.0005948176512137998,0.0016131471492665222
-33.4488,-70.6684,-33.451173,-70.666031,4,480,0.34320003116251785,0.00044611323841034983,0.0012098603619498916
-33.453567,-70.605164,-33.452523,-70.608743,4,460,0.35232087109219684,0.0004275251868099186,0.0011594495135353127
-33.452523,-70.608743,-33.453567,-70.605164,4,660,0.35232087109219684,0.000613405702814231,0.001663557997681101
-33.47103,-70.64481,-33.472947,-70.64798,3,600,0.36336121069562405,0.0005576415480129373,0.0017792538995314632
-33.567475,-70.586192,-33.56896,-70.582621,2,580,0.3702225416823824,0.000539053496412506,0.00219115980355119
-33.56896,-70.582621,-33.567475,-70.586192,3,460,0.3702225416823824,0.0004275251868099186,0.0013640946563074552
-33.423917,-70.650656,-33.421299,-70.653191,4,780,0.374031986391247,0.0007249340124168184,0.001966023088168574
-33.421299,-70.653191,-33.423917,-70.650656,4,720,0.374031986391247,0.0006691698576155248,0.0018147905429248374
-33.423917,-70.650656,-33.421299,-70.653191,3,600,0.374031986391247,0.0005576415480129373,0.0017792538995314632
-33.44601,-70.642765,-33.44422,-70.64629,2,500,0.38319849275127726,0.00046470129001078105,0.0018889308651303363
-33.457083,-70.589306,-33.4556333,-70.5930528,4,580,0.3836560278405588,0.000539053496412506,0.0014619146040227857
-33.4556333,-70.5930528,-33.457083,-70.589306,4,460,0.3836560278405588,0.0004275251868099186,0.0011594495135353127
-33.45445,-70.71027,-33.455774,-70.70637,4,460,0.39119328696367045,0.0004275251868099186,0.0011594495135353127
-33.423056,-70.589611,-33.425967,-70.59205,4,620,0.39458294873773136,0.0005762295996133685,0.0015627363008519433
-33.385431,-70.529475,-33.383701,-70.533203,4,580,0.3964068916375965,0.000539053496412506,0.0014619146040227857
-33.43370833,-70.6741027778,-33.436549,-70.671503,4,500,0.39713084303860596,0.00046470129001078105,0.0012602712103644705
-33.4425,-70.758889,-33.44233,-70.763284,4,500,0.409099520673315,0.00046470129001078105,0.0012602712103644705
-33.4425,-70.758889,-33.44233,-70.763284,2,560,0.409099520673315,0.0005204654448120748,0.0021156025689459765
-33.384567,-70.639847,-33.381111,-70.641389,4,520,0.40928280405793477,0.00048328934161121233,0.0013106820587790492
-33.381111,-70.641389,-33.384567,-70.639847,4,520,0.40928280405793477,0.00048328934161121233,0.0013106820587790492
-33.381111,-70.641389,-33.384567,-70.639847,3,760,0.40928280405793477,0.0007063459608163872,0.0022537216060731866
-33.4267,-70.6044,-33.424015,-70.607475,4,520,0.4128798319823515,0.00048328934161121233,0.0013106820587790492
-33.419189,-70.663139,-33.41642222,-70.6662694444,3,900,0.42301852154414776,0.0008364623220194059,0.002668880849297195
-33.41642222,-70.6662694444,-33.419189,-70.663139,3,940,0.42301852154414776,0.0008736384252202684,0.0027874977759326258
-33.369301,-70.724197,-33.366215,-70.726887,4,800,0.42405230506868097,0.0007435220640172497,0.002016433936583153
-33.366215,-70.726887,-33.369301,-70.724197,4,620,0.42405230506868097,0.0005762295996133685,0.0015627363008519433
-33.44601,-70.642765,-33.4424389,-70.6408278,2,500,0.43511347809714823,0.00046470129001078105,0.0018889308651303363
-33.42871,-70.72228,-33.43,-70.726944,2,460,0.45673125521774544,0.0004275251868099186,0.0017378163959199094
-33.439838,-70.674465,-33.436549,-70.671503,4,760,0.4570939680006002,0.0007063459608163872,0.001915612239753995
-33.436549,-70.671503,-33.439838,-70.674465,4,700,0.4570939680006002,0.0006505818060150935,0.0017643796945102587
-33.593806,-70.601639,-33.597679,-70.603363,3,1780,0.4584113875271818,0.0016543365924383806,0.005278453235276674
-33.597679,-70.603363,-33.593806,-70.601639,3,1580,0.4584113875271818,0.0014684560764340682,0.004685368602099519
-33.449436,-70.647504,-33.448898,-70.652397,4,460,0.45883220931385277,0.0004275251868099186,0.0011594495135353127
-33.442442,-70.670556,-33.439838,-70.674465,4,980,0.4642543779300131,0.0009108145284211309,0.002470131572314362
-33.439838,-70.674465,-33.442442,-70.670556,4,1120,0.4642543779300131,0.0010409308896241495,0.0028230075112164136
-33.425759,-70.599658,-33.4220833333,-70.6023333333,4,660,0.4776074081110562,0.000613405702814231,0.001663557997681101
-33.4220833333,-70.6023333333,-33.425759,-70.599658,4,540,0.4776074081110562,0.0005018773932116435,0.001361092907193628
-33.4619,-70.6955,-33.4599,-70.690895,4,460,0.4821582872319059,0.0004275251868099186,0.0011594495135353127
-33.4599,-70.690895,-33.4619,-70.6955,4,500,0.4821582872319059,0.00046470129001078105,0.0012602712103644705
-33.411194,-70.588389,-33.412067,-70.593553,4,580,0.49000086355827605,0.000539053496412506,0.0014619146040227857
-33.495056,-70.655881,-33.4931,-70.6511,3,920,0.494430924209297,0.0008550503736198372,0.0027281893126149103
-33.4931,-70.6511,-33.495056,-70.655881,3,840,0.494430924209297,0.0007806981672181122,0.0024909554593440485
-33.352705,-70.729207,-33.3569,-70.7273805556,4,760,0.49535552598078725,0.0007063459608163872,0.001915612239753995
-33.3569,-70.7273805556,-33.352705,-70.729207,4,480,0.49535552598078725,0.00044611323841034983,0.0012098603619498916
-33.39269,-70.59736,-33.39229722,-70.5920138889,4,460,0.4992915722242885,0.0004275251868099186,0.0011594495135353127
-33.39229722,-70.5920138889,-33.39269,-70.59736,4,760,0.4992915722242885,0.0007063459608163872,0.001915612239753995
