lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.5625,-70.602222,-33.563168,-70.603104,3,700,0.11043917928895654,0.00046110269415717013,0.0014725062055618663
-33.611416,-70.705406,-33.61030556,-70.70419444,3,1260,0.1667686457032405,0.0008299848494829063,0.0026505111700113595
-33.61030556,-70.70419444,-33.611416,-70.705406,4,740,0.1667686457032405,0.0004874514195375799,0.0013314141777617848
-33.61030556,-70.70419444,-33.611416,-70.705406,3,860,0.1667686457032405,0.000566497595678809,0.0018090790525474357
-33.448898,-70.652397,-33.447539,-70.651178,4,940,0.18858815701388068,0.0006191950464396285,0.001691255847427132
-33.447539,-70.651178,-33.448898,-70.652397,4,740,0.18858815701388068,0.0004874514195375799,0.0013314141777617848
-33.45498333,-70.6139250003,-33.453263,-70.615119,4,700,0.22074823382414796,0.00046110269415717013,0.0012594458438287153
-33.413937,-70.652961,-33.414,-70.65553,4,720,0.23905602777667292,0.000474277056847375,0.00129543001079525
-33.428677,-70.642776,-33.42942,-70.64539,4,720,0.2566854605950191,0.000474277056847375,0.00129543001079525
-33.42942,-70.64539,-33.428677,-70.642776,4,800,0.2566854605950191,0.0005269745076081945,0.0014393666786613889
-33.432536,-70.66867,-33.434583,-70.667222,4,640,0.2639654650330027,0.00042157960608655556,0.0011514933429291113
-33.449436,-70.647504,-33.447884,-70.645272,4,820,0.26962506155889326,0.0005401488702983993,0.0014753508456279236
-33.447884,-70.645272,-33.449436,-70.647504,4,1680,0.26962506155889326,0.0011066464659772084,0.003022670025188917
-33.455774,-70.70637,-33.45829,-70.706787,4,700,0.28173618412167284,0.00046110269415717013,0.0012594458438287153
-33.45829,-70.706787,-33.455774,-70.70637,4,660,0.28173618412167284,0.00043475396877676044,0.0011874775098956458
-33.3997,-70.57774,-33.4022556,-70.5778,4,940,0.28350067252375755,0.0006191950464396285,0.001691255847427132
-33.457394,-70.625793,-33.454881,-70.626636,4,2540,0.28953250647157003,0.0016731440616560174,0.00456998920474991
-33.454881,-70.626636,-33.457394,-70.625793,4,2160,0.28953250647157003,0.001422831170542125,0.0038862900323857505
-33.4089,-70.56791,-33.4067,-70.5662,4,660,0.2912743845307596,0.00043475396877676044,0.0011874775098956458
-33.43370833,-70.6741027778,-33.433998,-70.6773,4,1020,0.29905059287641256,0.0006718924972004479,0.001835192515293271
-33.433998,-70.6773,-33.43370833,-70.6741027778,4,900,0.29905059287641256,0.0005928463210592188,0.0016192875134940627
-33.45112,-70.65425,-33.448898,-70.652397,4,640,0.3006963687113841,0.00042157960608655556,0.0011514933429291113
-33.448898,-70.652397,-33.45112,-70.65425,4,680,0.3006963687113841,0.0004479283314669653,0.0012234616768621806
-33.446815,-70.639649,-33.44601,-70.642765,2,1080,0.3031703408588719,0.0007114155852710625,0.0027341772151898733
-33.44601,-70.642765,-33.446815,-70.639649,2,1320,0.3031703408588719,0.0008695079375535209,0.0033417721518987343
-33.44601,-70.642765,-33.446815,-70.639649,4,720,0.3031703408588719,0.000474277056847375,0.00129543001079525
-33.446815,-70.639649,-33.44601,-70.642765,4,1280,0.3031703408588719,0.0008431592121731111,0.0023029866858582226
-33.416626,-70.534042,-33.419417,-70.534028,4,1040,0.3095579040153718,0.0006850668598906528,0.0018711766822598057
-33.419417,-70.534028,-33.416626,-70.534042,4,1180,0.3095579040153718,0.0007772873987220868,0.0021230658510255486
-33.454,-70.59581,-33.4556333,-70.5930528,4,1000,0.31388901064269664,0.0006587181345102431,0.0017992083483267362
-33.4556333,-70.5930528,-33.454,-70.59581,4,840,0.31388901064269664,0.0005533232329886042,0.0015113350125944584
-33.446135,-70.653543,-33.448898,-70.652397,4,1000,0.32444708301181496,0.0006587181345102431,0.0017992083483267362
-33.448898,-70.652397,-33.446135,-70.653543,4,1040,0.32444708301181496,0.0006850668598906528,0.0018711766822598057
-33.4202,-70.609802,-33.41966666,-70.6063361111,4,660,0.3277379578569805,0.00043475396877676044,0.0011874775098956458
-33.451173,-70.666031,-33.4488,-70.6684,4,1080,0.34320003116251785,0.0007114155852710625,0.0019431450161928752
-33.4488,-70.6684,-33.451173,-70.666031,4,780,0.34320003116251785,0.0005138001449179896,0.0014033825116948544
-33.453567,-70.605164,-33.452523,-70.608743,4,780,0.35232087109219684,0.0005138001449179896,0.0014033825116948544
-33.452523,-70.608743,-33.453567,-70.605164,4,1200,0.35232087109219684,0.0007904617614122917,0.0021590500179920835
-33.446815,-70.639649,-33.4449,-70.6364,4,720,0.36928698910358915,0.000474277056847375,0.00129543001079525
-33.56896,-70.582621,-33.567475,-70.586192,2,640,0.3702225416823824,0.00042157960608655556,0.0016202531645569621
-33.567475,-70.586192,-33.56896,-70.582621,2,800,0.3702225416823824,0.0005269745076081945,0.0020253164556962027
-33.423917,-70.650656,-33.421299,-70.653191,4,920,0.374031986391247,0.0006060206837494236,0.0016552716804605974
-33.421299,-70.653191,-33.423917,-70.650656,3,840,0.374031986391247,0.0005533232329886042,0.0017670074466742396
-33.423917,-70.650656,-33.421299,-70.653191,3,900,0.374031986391247,0.0005928463210592188,0.001893222264293828
-33.421299,-70.653191,-33.423917,-70.650656,4,1220,0.374031986391247,0.0008036361241024966,0.002195034184958618
-33.457083,-70.589306,-33.4556333,-70.5930528,4,1060,0.3836560278405588,0.0006982412225808577,0.0019071608492263405
-33.45445,-70.71027,-33.455774,-70.70637,4,960,0.39119328696367045,0.0006323694091298333,0.0017272400143936667
-33.455774,-70.70637,-33.45445,-70.71027,4,720,0.39119328696367045,0.000474277056847375,0.00129543001079525
-33.423056,-70.589611,-33.425967,-70.59205,4,820,0.39458294873773136,0.0005401488702983993,0.0014753508456279236
-33.43370833,-70.6741027778,-33.436549,-70.671503,4,840,0.39713084303860596,0.0005533232329886042,0.0015113350125944584
-33.436549,-70.671503,-33.43370833,-70.6741027778,4,900,0.39713084303860596,0.0005928463210592188,0.0016192875134940627
-33.437679,-70.660477,-33.434198,-70.661493,4,700,0.397477369477261,0.00046110269415717013,0.0012594458438287153
-33.4425,-70.758889,-33.44233,-70.763284,4,880,0.409099520673315,0.000579671958369014,0.001583303346527528
-33.384567,-70.639847,-33.381111,-70.641389,4,680,0.40928280405793477,0.0004479283314669653,0.0012234616768621806
-33.384567,-70.639847,-33.381111,-70.641389,3,760,0.40928280405793477,0.0005006257822277847,0.0015987210231814548
-33.381111,-70.641389,-33.384567,-70.639847,3,1160,0.40928280405793477,0.000764113036031882,0.0024401531406453786
-33.381111,-70.641389,-33.384567,-70.639847,4,640,0.40928280405793477,0.00042157960608655556,0.0011514933429291113
-33.4267,-70.6044,-33.424015,-70.607475,4,700,0.4128798319823515,0.00046110269415717013,0.0012594458438287153
-33.41642222,-70.6662694444,-33.419189,-70.663139,3,1680,0.42301852154414776,0.0011066464659772084,0.003534014893348479
-33.419189,-70.663139,-33.41642222,-70.6662694444,3,1580,0.42301852154414776,0.001040774652526184,0.0033236568639824983
-33.366215,-70.726887,-33.369301,-70.724197,4,920,0.42405230506868097,0.0006060206837494236,0.0016552716804605974
-33.369301,-70.724197,-33.366215,-70.726887,4,1040,0.42405230506868097,0.0006850668598906528,0.0018711766822598057
-33.451675,-70.631275,-33.4483,-70.6338,4,640,0.4418562546888711,0.00042157960608655556,0.0011514933429291113
-33.439838,-70.674465,-33.436549,-70.671503,4,1320,0.4570939680006002,0.0008695079375535209,0.0023749550197912916
-33.436549,-70.671503,-33.439838,-70.674465,4,1300,0.4570939680006002,0.0008563335748633159,0.002338970852824757
-33.593806,-70.601639,-33.597679,-70.603363,3,3340,0.4584113875271818,0.0022001185692642118,0.007025958180823762
-33.593806,-70.601639,-33.597679,-70.603363,2,780,0.4584113875271818,0.0005138001449179896,0.0019746835443037974
-33.597679,-70.603363,-33.593806,-70.601639,3,3160,0.4584113875271818,0.002081549305052368,0.006647313727964997
-33.442442,-70.670556,-33.439838,-70.674465,4,1620,0.4642543779300131,0.0010671233779065937,0.0029147175242893127
-33.439838,-70.674465,-33.442442,-70.670556,4,2160,0.4642543779300131,0.001422831170542125,0.0038862900323857505
-33.440677,-70.728441,-33.43651111,-70.7278,4,820,0.46587714412232906,0.0005401488702983993,0.0014753508456279236
-33.411901,-70.573021,-33.415699,-70.575294,4,660,0.4713227112110291,0.00043475396877676044,0.0011874775098956458
-33.450155,-70.641605,-33.44601,-70.642765,2,640,0.47221416648827685,0.00042157960608655556,0.0016202531645569621
-33.425759,-70.599658,-33.4220833333,-70.6023333333,4,800,0.4776074081110562,0.0005269745076081945,0.0014393666786613889
-33.4619,-70.6955,-33.4599,-70.690895,4,1020,0.4821582872319059,0.0006718924972004479,0.001835192515293271
-33.4599,-70.690895,-33.4619,-70.6955,4,920,0.4821582872319059,0.0006060206837494236,0.0016552716804605974
-33.411194,-70.588389,-33.412067,-70.593553,4,680,0.49000086355827605,0.0004479283314669653,0.0012234616768621806
