lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.41827777,-70.6063916667,-33.417793,-70.606604,4,440,0.05727908522451166,0.0004960093790864409,0.0013989571410403154
-33.364834,-70.678337,-33.365936,-70.678437,4,480,0.12257770520475315,0.0005411011408215718,0.0015261350629530714
-33.61030556,-70.70419444,-33.611416,-70.705406,3,560,0.1667686457032405,0.0006312846642918339,0.0019911819086900866
-33.611416,-70.705406,-33.61030556,-70.70419444,3,580,0.1667686457032405,0.0006538305451593994,0.0020622955482861613
-33.448898,-70.652397,-33.447539,-70.651178,4,500,0.18858815701388068,0.0005636470216891374,0.0015897240239094493
-33.510078,-70.605293,-33.51015555,-70.6079,2,500,0.24237355842897257,0.0005636470216891374,0.0022469890346935107
-33.428677,-70.642776,-33.42942,-70.64539,4,520,0.2566854605950191,0.0005861929025567029,0.0016533129848658272
-33.42942,-70.64539,-33.428677,-70.642776,4,700,0.2566854605950191,0.0007891058303647923,0.002225613633473229
-33.45829,-70.706787,-33.455774,-70.70637,4,420,0.28173618412167284,0.0004734634982188754,0.0013353681800839375
-33.3997,-70.57774,-33.4022556,-70.5778,4,860,0.28350067252375755,0.0009694728773053164,0.0027343253211242527
-33.4022556,-70.5778,-33.3997,-70.57774,4,460,0.28350067252375755,0.0005185552599540064,0.0014625461019966933
-33.454881,-70.626636,-33.457394,-70.625793,4,1360,0.28953250647157003,0.0015331198989944536,0.004324049345033702
-33.457394,-70.625793,-33.454881,-70.626636,4,1360,0.28953250647157003,0.0015331198989944536,0.004324049345033702
-33.43370833,-70.6741027778,-33.433998,-70.6773,4,640,0.29905059287641256,0.0007214681877620959,0.0020348467506040952
-33.433998,-70.6773,-33.43370833,-70.6741027778,4,560,0.29905059287641256,0.0006312846642918339,0.0017804909067785832
-33.45112,-70.65425,-33.448898,-70.652397,4,540,0.3006963687113841,0.0006087387834242684,0.0017169019458222053
-33.446815,-70.639649,-33.44601,-70.642765,2,580,0.3031703408588719,0.0006538305451593994,0.0026065072802444723
-33.44601,-70.642765,-33.446815,-70.639649,4,540,0.3031703408588719,0.0006087387834242684,0.0017169019458222053
-33.446815,-70.639649,-33.44601,-70.642765,4,460,0.3031703408588719,0.0005185552599540064,0.0014625461019966933
-33.44601,-70.642765,-33.446815,-70.639649,2,460,0.3031703408588719,0.0005185552599540064,0.0020672299119180297
-33.416626,-70.534042,-33.419417,-70.534028,4,580,0.3095579040153718,0.0006538305451593994,0.0018440798677349611
-33.419417,-70.534028,-33.416626,-70.534042,4,540,0.3095579040153718,0.0006087387834242684,0.0017169019458222053
-33.4556333,-70.5930528,-33.454,-70.59581,4,440,0.31388901064269664,0.0004960093790864409,0.0013989571410403154
