lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.61030556,-70.70419444,-33.611416,-70.705406,4,540,0.1667686457032405,0.0004865741575058569,0.0012558139534883722
-33.611416,-70.705406,-33.61030556,-70.70419444,3,760,0.1667686457032405,0.0006848080735267616,0.002267438391312131
-33.61030556,-70.70419444,-33.611416,-70.705406,3,720,0.1667686457032405,0.0006487655433411425,0.0021480995286114924
-33.447539,-70.651178,-33.448898,-70.652397,4,480,0.18858815701388068,0.0004325103622274284,0.0011162790697674418
-33.448898,-70.652397,-33.447539,-70.651178,4,580,0.18858815701388068,0.000522616687691476,0.0013488372093023256
-33.45498333,-70.6139250003,-33.453263,-70.615119,4,460,0.22074823382414796,0.00041448909713461885,0.0010697674418604652
-33.413937,-70.652961,-33.414,-70.65553,4,520,0.23905602777667292,0.0004685528924130474,0.0012093023255813954
-33.42942,-70.64539,-33.428677,-70.642776,4,820,0.2566854605950191,0.0007388718688051901,0.0019069767441860465
-33.428677,-70.642776,-33.42942,-70.64539,4,760,0.2566854605950191,0.0006848080735267616,0.0017674418604651163
-33.432536,-70.66867,-33.434583,-70.667222,4,560,0.2639654650330027,0.0005045954225986664,0.0013023255813953488
-33.441399,-70.617691,-33.4407505,-70.6149041,4,520,0.2689378782848165,0.0004685528924130474,0.0012093023255813954
-33.447884,-70.645272,-33.449436,-70.647504,4,900,0.26962506155889326,0.0008109569291764282,0.0020930232558139536
-33.45829,-70.706787,-33.455774,-70.70637,4,560,0.28173618412167284,0.0005045954225986664,0.0013023255813953488
-33.4022556,-70.5778,-33.3997,-70.57774,4,540,0.28350067252375755,0.0004865741575058569,0.0012558139534883722
-33.3997,-70.57774,-33.4022556,-70.5778,4,820,0.28350067252375755,0.0007388718688051901,0.0019069767441860465
-33.454881,-70.626636,-33.457394,-70.625793,4,1480,0.28953250647157003,0.0013335736168679042,0.003441860465116279
-33.457394,-70.625793,-33.454881,-70.626636,4,1320,0.28953250647157003,0.001189403496125428,0.003069767441860465
-33.437059,-70.65831,-33.434683,-70.65685,4,480,0.2964445540548243,0.0004325103622274284,0.0011162790697674418
-33.433998,-70.6773,-33.43370833,-70.6741027778,4,480,0.29905059287641256,0.0004325103622274284,0.0011162790697674418
-33.43370833,-70.6741027778,-33.433998,-70.6773,4,620,0.29905059287641256,0.0005586592178770949,0.0014418604651162791
-33.4449,-70.6364,-33.44508,-70.63319,4,460,0.2991368398755897,0.00041448909713461885,0.0010697674418604652
-33.44508,-70.63319,-33.4449,-70.6364,4,480,0.2991368398755897,0.0004325103622274284,0.0011162790697674418
-33.45112,-70.65425,-33.448898,-70.652397,4,540,0.3006963687113841,0.0004865741575058569,0.0012558139534883722
-33.446815,-70.639649,-33.44601,-70.642765,4,620,0.3031703408588719,0.0005586592178770949,0.0014418604651162791
-33.44601,-70.642765,-33.446815,-70.639649,2,640,0.3031703408588719,0.0005766804829699045,0.002361100863277503
-33.446815,-70.639649,-33.44601,-70.642765,2,860,0.3031703408588719,0.0007749143989908092,0.003172729285029145
