lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.4022556,-70.5778,-33.402107,-70.57827,4,560,0.04672589453173389,0.0006730445651651363,0.0017391304347826088
-33.402107,-70.57827,-33.4022556,-70.5778,3,420,0.04672589453173389,0.0005047834238738522,0.0016853932584269663
-33.402107,-70.57827,-33.4022556,-70.5778,4,540,0.04672589453173389,0.0006490072592663814,0.0016770186335403727
-33.41827777,-70.6063916667,-33.417793,-70.606604,2,500,0.05727908522451166,0.0006009326474688717,0.0025158498540807086
-33.417793,-70.606604,-33.41827777,-70.6063916667,4,960,0.05727908522451166,0.0011537906831402336,0.0029813664596273293
-33.41827777,-70.6063916667,-33.417793,-70.606604,4,680,0.05727908522451166,0.0008172684005576655,0.002111801242236025
-33.39104,-70.54533,-33.390478,-70.545018,4,560,0.06876003461446333,0.0006730445651651363,0.0017391304347826088
-33.390478,-70.545018,-33.39104,-70.54533,4,420,0.06876003461446333,0.0005047834238738522,0.0013043478260869566
-33.480293,-70.750603,-33.480293,-70.751692,4,440,0.10121557385859747,0.0005288207297726071,0.0013664596273291925
-33.480293,-70.751692,-33.480293,-70.750603,3,420,0.10121557385859747,0.0005047834238738522,0.0016853932584269663
-33.4089,-70.56791,-33.409904,-70.567455,4,600,0.11912735747754366,0.000721119176962646,0.0018633540372670807
-33.364834,-70.678337,-33.365936,-70.678437,4,540,0.12257770520475315,0.0006490072592663814,0.0016770186335403727
-33.365936,-70.678437,-33.364834,-70.678337,4,600,0.12257770520475315,0.000721119176962646,0.0018633540372670807
-33.4505,-70.6788611111,-33.451525,-70.677805,4,480,0.15021976052149477,0.0005768953415701168,0.0014906832298136647
-33.61030556,-70.70419444,-33.611416,-70.705406,3,540,0.1667686457032405,0.0006490072592663814,0.0021669341894060994
-33.611416,-70.705406,-33.61030556,-70.70419444,3,420,0.1667686457032405,0.0005047834238738522,0.0016853932584269663
-33.416661,-70.604415,-33.417946,-70.603203,4,420,0.1817149188217933,0.0005047834238738522,0.0013043478260869566
-33.4202,-70.609802,-33.42118333,-70.6079138889,4,480,0.2067193503783638,0.0005768953415701168,0.0014906832298136647
-33.4403,-70.6411,-33.4424389,-70.6408278,4,580,0.23857679200071713,0.0006970818710638912,0.0018012422360248446
-33.4424389,-70.6408278,-33.4403,-70.6411,4,440,0.23857679200071713,0.0005288207297726071,0.0013664596273291925
-33.414,-70.65553,-33.413937,-70.652961,4,460,0.23905602777667292,0.000552858035671362,0.0014285714285714286
-33.413937,-70.652961,-33.414,-70.65553,4,460,0.23905602777667292,0.000552858035671362,0.0014285714285714286
