lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.402107,-70.57827,-33.4022556,-70.5778,3,400,0.04672589453173389,0.0004673880021499848,0.0015826541109440532
-33.402107,-70.57827,-33.4022556,-70.5778,4,600,0.04672589453173389,0.0007010820032249773,0.0016472655392049198
-33.4022556,-70.5778,-33.402107,-70.57827,4,800,0.04672589453173389,0.0009347760042999696,0.0021963540522732263
-33.41827777,-70.6063916667,-33.417793,-70.606604,3,440,0.05727908522451166,0.0005141268023649833,0.0017409195220384585
-33.417793,-70.606604,-33.41827777,-70.6063916667,4,980,0.05727908522451166,0.0011451006052674627,0.002690533714034702
-33.41827777,-70.6063916667,-33.417793,-70.606604,2,440,0.05727908522451166,0.0005141268023649833,0.002382757500270768
-33.41827777,-70.6063916667,-33.417793,-70.606604,4,1100,0.05727908522451166,0.0012853170059124583,0.0030199868218756865
-33.39104,-70.54533,-33.390478,-70.545018,4,720,0.06876003461446333,0.0008412984038699727,0.001976718647045904
-33.390478,-70.545018,-33.39104,-70.54533,4,620,0.06876003461446333,0.0007244514033324764,0.0017021743905117504
-33.41407,-70.603843,-33.41325,-70.603778,4,440,0.09114844707863592,0.0005141268023649833,0.0012079947287502745
-33.480293,-70.750603,-33.480293,-70.751692,2,400,0.10121557385859747,0.0004673880021499848,0.0021661431820643342
-33.480293,-70.751692,-33.480293,-70.750603,4,520,0.10121557385859747,0.0006076044027949803,0.0014276301339775973
-33.480293,-70.751692,-33.480293,-70.750603,3,520,0.10121557385859747,0.0006076044027949803,0.0020574503442272692
-33.414636,-70.583264,-33.4155833,-70.5833889,4,420,0.10570713055921913,0.000490757402257484,0.001153085877443444
-33.414636,-70.583264,-33.41414166,-70.5842666667,4,400,0.10818465316673392,0.0004673880021499848,0.0010981770261366132
-33.422401,-70.609352,-33.4233,-70.6099,4,520,0.11198064608291854,0.0006076044027949803,0.0014276301339775973
-33.431576,-70.617385,-33.430589,-70.617847,4,380,0.11759960958794503,0.00044401860204248554,0.0010432681748297826
-33.4089,-70.56791,-33.409904,-70.567455,4,860,0.11912735747754366,0.0010048842046224673,0.0023610806061937183
-33.365936,-70.678437,-33.364834,-70.678337,4,860,0.12257770520475315,0.0010048842046224673,0.0023610806061937183
-33.364834,-70.678337,-33.365936,-70.678437,4,600,0.12257770520475315,0.0007010820032249773,0.0016472655392049198
-33.4394306,-70.6471028,-33.44067,-70.64675,4,480,0.14132501704392525,0.0005608656025799818,0.001317812431363936
-33.44067,-70.64675,-33.4394306,-70.6471028,4,460,0.14132501704392525,0.0005374962024724825,0.0012629035800571051
-33.4505,-70.6788611111,-33.451525,-70.677805,4,580,0.15021976052149477,0.000677712603117478,0.0015923566878980893
-33.611416,-70.705406,-33.61030556,-70.70419444,3,440,0.1667686457032405,0.0005141268023649833,0.0017409195220384585
-33.61030556,-70.70419444,-33.611416,-70.705406,3,440,0.1667686457032405,0.0005141268023649833,0.0017409195220384585
-33.417946,-70.603203,-33.416661,-70.604415,4,660,0.1817149188217933,0.0007711902035474749,0.0018119920931254118
-33.416661,-70.604415,-33.417946,-70.603203,4,600,0.1817149188217933,0.0007010820032249773,0.0016472655392049198
-33.447539,-70.651178,-33.448898,-70.652397,4,460,0.18858815701388068,0.0005374962024724825,0.0012629035800571051
-33.448898,-70.652397,-33.447539,-70.651178,4,460,0.18858815701388068,0.0005374962024724825,0.0012629035800571051
-33.4035611111,-70.5791694444,-33.4022556,-70.5778,4,400,0.192860726330873,0.0004673880021499848,0.0010981770261366132
-33.4202,-70.609802,-33.42118333,-70.6079138889,4,500,0.2067193503783638,0.000584235002687481,0.0013727212826707665
-33.43742222,-70.6497222222,-33.437187,-70.652168,4,460,0.22892302994211697,0.0005374962024724825,0.0012629035800571051
-33.414636,-70.583264,-33.414167,-70.580833,4,400,0.23202292247534959,0.0004673880021499848,0.0010981770261366132
-33.414167,-70.580833,-33.414636,-70.583264,4,460,0.23202292247534959,0.0005374962024724825,0.0012629035800571051
-33.4445359,-70.6518484,-33.446135,-70.653543,4,420,0.23724133368024652,0.000490757402257484,0.001153085877443444
-33.4403,-70.6411,-33.4424389,-70.6408278,4,620,0.23857679200071713,0.0007244514033324764,0.0017021743905117504
-33.4424389,-70.6408278,-33.4403,-70.6411,4,500,0.23857679200071713,0.000584235002687481,0.0013727212826707665
-33.432499,-70.655098,-33.43361,-70.6529,3,400,0.23867072527644234,0.0004673880021499848,0.0015826541109440532
-33.413937,-70.652961,-33.414,-70.65553,4,380,0.23905602777667292,0.00044401860204248554,0.0010432681748297826
-33.414,-70.65553,-33.413937,-70.652961,4,560,0.23905602777667292,0.0006543432030099788,0.0015374478365912585
-33.510078,-70.605293,-33.51015555,-70.6079,4,500,0.24237355842897257,0.000584235002687481,0.0013727212826707665
-33.51015555,-70.6079,-33.510078,-70.605293,2,400,0.24237355842897257,0.0004673880021499848,0.0021661431820643342
-33.51015555,-70.6079,-33.510078,-70.605293,4,520,0.24237355842897257,0.0006076044027949803,0.0014276301339775973
