lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.61030556,-70.70419444,-33.611416,-70.705406,4,620,0.1667686457032405,0.0004994119826655712,0.0012844949034557056
-33.61030556,-70.70419444,-33.611416,-70.705406,3,760,0.1667686457032405,0.0006121824303642485,0.0020102629212294344
-33.611416,-70.705406,-33.61030556,-70.70419444,3,820,0.1667686457032405,0.0006605126222351103,0.002168967888694916
-33.448898,-70.652397,-33.447539,-70.651178,4,700,0.18858815701388068,0.0005638522384933868,0.001450236181320958
-33.447539,-70.651178,-33.448898,-70.652397,4,660,0.18858815701388068,0.000531632110579479,0.0013673655423883319
-33.45498333,-70.6139250003,-33.453263,-70.615119,4,640,0.22074823382414796,0.0005155220466225251,0.0013259302229220186
-33.413937,-70.652961,-33.414,-70.65553,4,620,0.23905602777667292,0.0004994119826655712,0.0012844949034557056
-33.428677,-70.642776,-33.42942,-70.64539,4,760,0.2566854605950191,0.0006121824303642485,0.0015745421397198973
-33.42942,-70.64539,-33.428677,-70.642776,4,840,0.2566854605950191,0.0006766226861920642,0.0017402834175851496
-33.432536,-70.66867,-33.434583,-70.667222,4,640,0.2639654650330027,0.0005155220466225251,0.0013259302229220186
-33.441399,-70.617691,-33.4407505,-70.6149041,4,520,0.2689378782848165,0.00041886166288080165,0.0010773183061241402
-33.447884,-70.645272,-33.449436,-70.647504,4,1160,0.26962506155889326,0.0009343837095033268,0.002403248529046159
-33.45829,-70.706787,-33.455774,-70.70637,4,540,0.28173618412167284,0.00043497172683775554,0.0011187536255904532
-33.3997,-70.57774,-33.4022556,-70.5778,4,800,0.28350067252375755,0.0006444025582781563,0.0016574127786525234
-33.457394,-70.625793,-33.454881,-70.626636,4,1740,0.28953250647157003,0.0014015755642549901,0.0036048727935692384
-33.454881,-70.626636,-33.457394,-70.625793,4,2120,0.28953250647157003,0.0017076667794371143,0.004392143863429187
-33.43370833,-70.6741027778,-33.433998,-70.6773,4,700,0.29905059287641256,0.0005638522384933868,0.001450236181320958
-33.433998,-70.6773,-33.43370833,-70.6741027778,4,700,0.29905059287641256,0.0005638522384933868,0.001450236181320958
