lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.402107,-70.57827,-33.4022556,-70.5778,4,560,0.04672589453173389,0.0006288460674661995,0.0015930814747382794
-33.402107,-70.57827,-33.4022556,-70.5778,3,400,0.04672589453173389,0.0004491757624758568,0.0015095478904068231
-33.4022556,-70.5778,-33.402107,-70.57827,4,640,0.04672589453173389,0.0007186812199613709,0.0018206645425580337
-33.41827777,-70.6063916667,-33.417793,-70.606604,4,860,0.05727908522451166,0.0009657278893230922,0.0024465179790623577
-33.417793,-70.606604,-33.41827777,-70.6063916667,4,800,0.05727908522451166,0.0008983515249517136,0.002275830678197542
-33.39104,-70.54533,-33.390478,-70.545018,4,540,0.06876003461446333,0.0006063872793424066,0.0015361857077833409
-33.390478,-70.545018,-33.39104,-70.54533,4,540,0.06876003461446333,0.0006063872793424066,0.0015361857077833409
-33.480293,-70.751692,-33.480293,-70.750603,4,440,0.10121557385859747,0.0004940933387234424,0.0012517068730086482
-33.431576,-70.617385,-33.430589,-70.617847,4,440,0.11759960958794503,0.0004940933387234424,0.0012517068730086482
-33.4089,-70.56791,-33.409904,-70.567455,4,720,0.11912735747754366,0.0008085163724565423,0.002048247610377788
-33.365936,-70.678437,-33.364834,-70.678337,4,700,0.12257770520475315,0.0007860575843327494,0.0019913518434228495
-33.364834,-70.678337,-33.365936,-70.678437,4,480,0.12257770520475315,0.0005390109149710281,0.0013654984069185253
-33.4505,-70.6788611111,-33.451525,-70.677805,4,660,0.15021976052149477,0.0007411400080851638,0.0018775603095129722
-33.61030556,-70.70419444,-33.611416,-70.705406,3,440,0.1667686457032405,0.0004940933387234424,0.0016605026794475055
-33.611416,-70.705406,-33.61030556,-70.70419444,3,600,0.1667686457032405,0.0006737636437137853,0.0022643218356102348
-33.417946,-70.603203,-33.416661,-70.604415,4,480,0.1817149188217933,0.0005390109149710281,0.0013654984069185253
-33.416661,-70.604415,-33.417946,-70.603203,4,420,0.1817149188217933,0.00047163455059964966,0.0011948111060537097
-33.447539,-70.651178,-33.448898,-70.652397,4,500,0.18858815701388068,0.000561469703094821,0.0014223941738734638
-33.448898,-70.652397,-33.447539,-70.651178,4,480,0.18858815701388068,0.0005390109149710281,0.0013654984069185253
-33.4202,-70.609802,-33.42118333,-70.6079138889,4,420,0.2067193503783638,0.00047163455059964966,0.0011948111060537097
-33.418499,-70.600998,-33.417946,-70.603203,4,400,0.21406175243526435,0.0004491757624758568,0.001137915339098771
-33.414167,-70.580833,-33.414636,-70.583264,4,440,0.23202292247534959,0.0004940933387234424,0.0012517068730086482
-33.4445359,-70.6518484,-33.446135,-70.653543,4,460,0.23724133368024652,0.0005165521268472353,0.0013086026399635868
-33.4403,-70.6411,-33.4424389,-70.6408278,4,400,0.23857679200071713,0.0004491757624758568,0.001137915339098771
-33.4424389,-70.6408278,-33.4403,-70.6411,4,540,0.23857679200071713,0.0006063872793424066,0.0015361857077833409
