lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.402107,-70.57827,-33.4022556,-70.5778,4,760,0.04672589453173389,0.0009715191491537557,0.002088830255057168
-33.4022556,-70.5778,-33.402107,-70.57827,4,460,0.04672589453173389,0.0005880247481720101,0.0012642919964819701
-33.402107,-70.57827,-33.4022556,-70.5778,3,440,0.04672589453173389,0.0005624584547732269,0.0020480357475330477
-33.417793,-70.606604,-33.417494,-70.606156,4,460,0.05325449097194178,0.0005880247481720101,0.0012642919964819701
-33.41827777,-70.6063916667,-33.417793,-70.606604,3,500,0.05727908522451166,0.0006391573349695761,0.0023273133494693724
-33.417793,-70.606604,-33.41827777,-70.6063916667,4,740,0.05727908522451166,0.0009459528557549726,0.0020338610378188215
-33.41827777,-70.6063916667,-33.417793,-70.606604,4,1180,0.05727908522451166,0.0015084113105281996,0.0032431838170624452
-33.44003,-70.65342,-33.43998,-70.65269,4,460,0.06810636709477672,0.0005880247481720101,0.0012642919964819701
-33.43998,-70.65269,-33.44003,-70.65342,4,380,0.06810636709477672,0.0004857595745768778,0.001044415127528584
-33.390478,-70.545018,-33.39104,-70.54533,4,740,0.06876003461446333,0.0009459528557549726,0.0020338610378188215
-33.39104,-70.54533,-33.390478,-70.545018,4,580,0.06876003461446333,0.0007414225085647083,0.0015941072999120492
-33.41407,-70.603843,-33.414325,-70.6031,4,460,0.0746727676263227,0.0005880247481720101,0.0012642919964819701
-33.44195833,-70.6504833333,-33.44142222,-70.6510416667,4,520,0.07893643636261236,0.0006647236283683592,0.0014291996481970097
-33.44142222,-70.6510416667,-33.44195833,-70.6504833333,4,480,0.07893643636261236,0.0006135910415707931,0.0013192612137203166
-33.44142222,-70.6510416667,-33.44195833,-70.6504833333,2,360,0.07893643636261236,0.0004601932811780948,0.0022576194656967266
-33.41325,-70.603778,-33.41407,-70.603843,4,600,0.09114844707863592,0.0007669888019634913,0.0016490765171503958
-33.41407,-70.603843,-33.41325,-70.603778,4,460,0.09114844707863592,0.0005880247481720101,0.0012642919964819701
-33.439905,-70.655517,-33.439194,-70.656097,4,360,0.09553743589737095,0.0004601932811780948,0.0009894459102902375
