lat_O,lon_O,lat_D,lon_D,group,count,distance,norm_total,norm_group
-33.402107,-70.57827,-33.4022556,-70.5778,3,500,0.04672589453173389,0.0005662385902924056,0.002049348307238298
-33.4022556,-70.5778,-33.402107,-70.57827,4,580,0.04672589453173389,0.0006568367647391905,0.0014173998044965787
-33.402107,-70.57827,-33.4022556,-70.5778,4,800,0.04672589453173389,0.000905981744467849,0.0019550342130987292
-33.41827777,-70.6063916667,-33.417793,-70.606604,2,400,0.05727908522451166,0.0004529908722339245,0.002240896358543417
-33.41827777,-70.6063916667,-33.417793,-70.606604,4,1040,0.05727908522451166,0.0011777762678082037,0.002541544477028348
-33.417793,-70.606604,-33.41827777,-70.6063916667,4,800,0.05727908522451166,0.000905981744467849,0.0019550342130987292
-33.41827777,-70.6063916667,-33.417793,-70.606604,3,420,0.05727908522451166,0.00047564041584562073,0.0017214525780801706
-33.390478,-70.545018,-33.39104,-70.54533,4,680,0.06876003461446333,0.0007700844827976716,0.0016617790811339198
-33.39104,-70.54533,-33.390478,-70.545018,4,620,0.06876003461446333,0.0007021358519625829,0.0015151515151515152
-33.41407,-70.603843,-33.414325,-70.6031,4,500,0.0746727676263227,0.0005662385902924056,0.0012218963831867058
-33.44142222,-70.6510416667,-33.44195833,-70.6504833333,4,500,0.07893643636261236,0.0005662385902924056,0.0012218963831867058
-33.44142222,-70.6510416667,-33.44195833,-70.6504833333,2,420,0.07893643636261236,0.00047564041584562073,0.002352941176470588
-33.44195833,-70.6504833333,-33.44142222,-70.6510416667,4,500,0.07893643636261236,0.0005662385902924056,0.0012218963831867058
-33.41325,-70.603778,-33.41407,-70.603843,4,580,0.09114844707863592,0.0006568367647391905,0.0014173998044965787
-33.41407,-70.603843,-33.41325,-70.603778,4,520,0.09114844707863592,0.0005888881339041019,0.001270772238514174
-33.480293,-70.751692,-33.480293,-70.750603,3,380,0.10121557385859747,0.00043034132862222827,0.0015575047135011066
-33.480293,-70.751692,-33.480293,-70.750603,2,380,0.10121557385859747,0.00043034132862222827,0.0021288515406162464
-33.4155833,-70.5833889,-33.414636,-70.583264,4,380,0.10570713055921913,0.00043034132862222827,0.0009286412512218964
-33.414636,-70.583264,-33.4155833,-70.5833889,4,460,0.10570713055921913,0.0005209395030690132,0.0011241446725317693
-33.4233,-70.6099,-33.422401,-70.609352,4,380,0.11198064608291854,0.00043034132862222827,0.0009286412512218964
-33.422401,-70.609352,-33.4233,-70.6099,4,520,0.11198064608291854,0.0005888881339041019,0.001270772238514174
-33.44215,-70.65196,-33.44142222,-70.6510416667,4,380,0.11750445359203324,0.00043034132862222827,0.0009286412512218964
-33.430589,-70.617847,-33.431576,-70.617385,4,420,0.11759960958794503,0.00047564041584562073,0.0010263929618768328
-33.431576,-70.617385,-33.430589,-70.617847,4,480,0.11759960958794503,0.0005435890466807093,0.0011730205278592375
-33.4089,-70.56791,-33.409904,-70.567455,4,760,0.11912735747754366,0.0008606826572444565,0.0018572825024437928
-33.365936,-70.678437,-33.364834,-70.678337,4,800,0.12257770520475315,0.000905981744467849,0.0019550342130987292
-33.364834,-70.678337,-33.365936,-70.678437,4,500,0.12257770520475315,0.0005662385902924056,0.0012218963831867058
-33.439231,-70.645561,-33.439306,-70.646975,4,360,0.1317470267791302,0.000407691785010532,0.0008797653958944282
-33.44067,-70.64675,-33.44032,-70.648157,4,360,0.13646902503804678,0.000407691785010532,0.0008797653958944282
-33.44067,-70.64675,-33.4394306,-70.6471028,3,420,0.14132501704392525,0.00047564041584562073,0.0017214525780801706
-33.4394306,-70.6471028,-33.44067,-70.64675,3,600,0.14132501704392525,0.0006794863083508867,0.002459217968685958
-33.44067,-70.64675,-33.4394306,-70.6471028,4,620,0.14132501704392525,0.0007021358519625829,0.0015151515151515152
-33.4394306,-70.6471028,-33.44067,-70.64675,4,840,0.14132501704392525,0.0009512808316912415,0.0020527859237536657
